id,property,needs_translation,default,translated
1048,CONCEPT,f,Pedobacter heparinus,
2651,CONCEPT,f,Pegivirus C,
406,CONCEPT,f,Penicillium,
3399,CONCEPT,f,Penicillium aurantiogriseum var. aurantiogriseum,
2327,CONCEPT,f,Penicillium commune,
2403,CONCEPT,f,Penicillium decumbens,
1528,CONCEPT,f,Penicillium expansum,
994,CONCEPT,f,Penicillium griseofulvum,
2024,CONCEPT,f,Penicillium spinulosum,
958,CONCEPT,f,Penicillium viridicatum,
1391,CONCEPT,f,Peptococcus,
1077,CONCEPT,f,Peptococcus niger,
2073,CONCEPT,f,Peptoniphilus,
2341,CONCEPT,f,Peptoniphilus asaccharolyticus,
2558,CONCEPT,f,Peptoniphilus harei,
2370,CONCEPT,f,Peptoniphilus ivorii,
116,CONCEPT,f,Peptoniphilus lacrimalis,
2296,CONCEPT,f,Peptostreptococcus,
1938,CONCEPT,f,Peptostreptococcus anaerobius,
3296,CONCEPT,f,Peribacillus asahii,
2981,CONCEPT,f,Peribacillus butanolivorans,
3302,CONCEPT,f,Peribacillus muralis,
3252,CONCEPT,f,Peribacillus psychrosaccharolyticus,
3060,CONCEPT,f,Peribacillus simplex,
2091,CONCEPT,f,Phaeoacremonium,
891,CONCEPT,f,Phaeoacremonium parasiticum,
518,CONCEPT,f,Phaeoannellomyces,
1234,CONCEPT,f,Phaeococcomyces,
272,CONCEPT,f,Phialemonium,
1439,CONCEPT,f,Phialemonium dimorphosporum,
429,CONCEPT,f,Phialemonium obovatum,
2127,CONCEPT,f,Phialophora,
167,CONCEPT,f,Phialophora americana,
2238,CONCEPT,f,Phialophora europaea,
1891,CONCEPT,f,Phialophora verrucosa,
2897,CONCEPT,f,Phocaeicola dorei,
3039,CONCEPT,f,Phocaeicola massiliensis,
3294,CONCEPT,f,Phocaeicola vulgatus,
45,CONCEPT,f,Photobacterium,
1380,CONCEPT,f,Photobacterium damselae damselae,
1208,CONCEPT,f,Photorhabdus,
287,CONCEPT,f,Photorhabdus asymbiotica,
781,CONCEPT,f,Photorhabdus luminescens,
265,CONCEPT,f,Photorhabdus temperata,
573,CONCEPT,f,Pichia,
3365,CONCEPT,f,Pichia fermentans,
2597,CONCEPT,f,Pichia kudriavzevii,
2627,CONCEPT,f,Picornaviridae,
1702,CONCEPT,f,Piedraia,
269,CONCEPT,f,Piedraia hortae,
2126,CONCEPT,f,Pithomyces,
1597,CONCEPT,f,Pityrosporum,
523,CONCEPT,f,Pityrosporum orbiculare,
401,CONCEPT,f,Plasmodium,
590,CONCEPT,f,Plesiomonas,
1324,CONCEPT,f,Plesiomonas shigelloides,
3379,CONCEPT,f,Pleurostoma,
3397,CONCEPT,f,Pleurostoma richardsiae,
630,CONCEPT,f,Pluralibacter,
58,CONCEPT,f,Pluralibacter gergoviae,
553,CONCEPT,f,Pluralibacter pyrinus,
2635,CONCEPT,t,Poliovirus,Polioviren
2637,CONCEPT,f,Poliovirus 1,
2638,CONCEPT,f,Poliovirus 2,
2639,CONCEPT,f,Poliovirus 3,
2644,CONCEPT,f,Polyomaviridae,
1073,CONCEPT,f,Porphyromonas,
2955,CONCEPT,f,Porphyromonas asaccharolytica,
290,CONCEPT,f,Porphyromonas cangingivalis,
1006,CONCEPT,f,Porphyromonas canoris,
447,CONCEPT,f,Porphyromonas catoniae,
505,CONCEPT,f,Porphyromonas circumdentaria,
857,CONCEPT,f,Porphyromonas crevioricanis,
2284,CONCEPT,f,Porphyromonas endodontalis,
1250,CONCEPT,f,Porphyromonas gingivalis,
1893,CONCEPT,f,Porphyromonas gingivicanis,
640,CONCEPT,f,Porphyromonas gulae,
860,CONCEPT,f,Porphyromonas levii,
50,CONCEPT,f,Porphyromonas macacae,
1752,CONCEPT,f,Porphyromonas somerae,
480,CONCEPT,f,Poxviridae,
207,CONCEPT,f,Pragia,
323,CONCEPT,f,Pragia fontium,
1128,CONCEPT,f,Prevotella,
2279,CONCEPT,f,Prevotella bivia,
1355,CONCEPT,f,Prevotella buccae,
1863,CONCEPT,f,Prevotella buccalis,
404,CONCEPT,f,Prevotella corporis,
2388,CONCEPT,f,Prevotella dentalis,
338,CONCEPT,f,Prevotella denticola,
1586,CONCEPT,f,Prevotella disiens,
1942,CONCEPT,f,Prevotella enoeca,
385,CONCEPT,f,Prevotella intermedia,
2364,CONCEPT,f,Prevotella loescheii,
139,CONCEPT,f,Prevotella marshii,
362,CONCEPT,f,Prevotella melaninogenica,
624,CONCEPT,f,Prevotella multiformis,
2332,CONCEPT,f,Prevotella multisaccharivorax,
2167,CONCEPT,f,Prevotella nigrescens,
627,CONCEPT,f,Prevotella oralis,
2956,CONCEPT,t,Prevotella oralis group,Prevotella oralis-Gruppe
1005,CONCEPT,f,Prevotella oris,
582,CONCEPT,f,Prevotella oulorum,
194,CONCEPT,f,Prevotella pallens,
2522,CONCEPT,f,Prevotella ruminicola,
1545,CONCEPT,f,Prevotella salivae,
909,CONCEPT,f,Prevotella shahii,
1472,CONCEPT,f,Prevotella veroralis,
3271,CONCEPT,f,Priestia endophytica,
3177,CONCEPT,f,Priestia flexa,
3226,CONCEPT,f,Priestia megaterium,
2675,CONCEPT,f,Primate T-lymphotropic virus 1,
2677,CONCEPT,f,Primate T-lymphotropic virus 2,
2679,CONCEPT,f,Primate T-lymphotropic virus 3,
2612,CONCEPT,f,Primate erythroparvovirus 1,
1753,CONCEPT,f,Propionibacterium,
18,CONCEPT,f,Propionibacterium australiense,
986,CONCEPT,f,Propionibacterium cyclohexanicum,
399,CONCEPT,f,Propionibacterium freudenreichii,
1998,CONCEPT,f,Propioniferax,
3316,CONCEPT,f,Propioniferax innocua,
2512,CONCEPT,f,Propionimicrobium,
2571,CONCEPT,f,Propionimicrobium lymphophilum,
2386,CONCEPT,f,Proteus,
2731,CONCEPT,f,Proteus faecis,
1671,CONCEPT,f,Proteus hauseri,
420,CONCEPT,f,Proteus mirabilis,
1179,CONCEPT,f,Proteus penneri,
1517,CONCEPT,f,Proteus vulgaris,
252,CONCEPT,f,Prototheca,
2478,CONCEPT,f,Prototheca wickerhamii,
2411,CONCEPT,f,Prototheca zopfii,
1876,CONCEPT,f,Providencia,
2084,CONCEPT,f,Providencia alcalifaciens,
2178,CONCEPT,f,Providencia heimbachae,
516,CONCEPT,f,Providencia rettgeri,
2120,CONCEPT,f,Providencia rustigianii,
535,CONCEPT,f,Providencia stuartii,
3183,CONCEPT,f,Pseudalkalibacillus decolorationis,
3008,CONCEPT,f,Pseudalkalibacillus hwajinpoensis,
1533,CONCEPT,f,Pseudallescheria,
3191,CONCEPT,f,Pseudarthrobacter chlorophenolicus,
2976,CONCEPT,f,Pseudarthrobacter oxydans,
3225,CONCEPT,f,Pseudarthrobacter polychromogenes,
3007,CONCEPT,f,Pseudarthrobacter scleromae,
3321,CONCEPT,f,Pseudarthrobacter sulfonivorans,
3325,CONCEPT,f,Pseudescherichia vulneris,
445,CONCEPT,f,Pseudoclavibacter,
806,CONCEPT,f,Pseudoflavonifractor,
2415,CONCEPT,f,Pseudoflavonifractor capillosus,
3164,CONCEPT,f,Pseudoglutamicibacter albus,
3006,CONCEPT,f,Pseudoglutamicibacter cumminsii,
3025,CONCEPT,f,Pseudoleptotrichia goodfellowii,
1975,CONCEPT,f,Pseudomonas,
1958,CONCEPT,f,Pseudomonas aeruginosa,
2083,CONCEPT,f,Pseudomonas alcaligenes,
2831,CONCEPT,f,Pseudomonas andersonii,
2832,CONCEPT,f,Pseudomonas asiatica,
2448,CONCEPT,f,Pseudomonas beteli,
974,CONCEPT,f,Pseudomonas chlororaphis,
609,CONCEPT,f,Pseudomonas fluorescens,
2833,CONCEPT,f,Pseudomonas fulva,
2834,CONCEPT,f,Pseudomonas japonica,
2835,CONCEPT,f,Pseudomonas juntendi,
309,CONCEPT,f,Pseudomonas marginalis,
2063,CONCEPT,f,Pseudomonas mendocina,
1445,CONCEPT,f,Pseudomonas monteilii,
675,CONCEPT,f,Pseudomonas mosselii,
2988,CONCEPT,f,Pseudomonas oleovorans,
1204,CONCEPT,f,Pseudomonas oryzihabitans,
2838,CONCEPT,f,Pseudomonas otitidis,
2839,CONCEPT,f,Pseudomonas poae,
1775,CONCEPT,f,Pseudomonas putida,
1561,CONCEPT,f,Pseudomonas stutzeri,
2225,CONCEPT,f,Pseudomonas veronii,
2840,CONCEPT,f,Pseudomonas yangonensis,
1884,CONCEPT,f,Pseudoramibacter,
2565,CONCEPT,f,Pseudoramibacter alactolyticus,
1065,CONCEPT,f,Pseudoxanthomonas,
2449,CONCEPT,f,Pseudoxanthomonas koreensis,
2334,CONCEPT,f,Pseudozyma,
51,CONCEPT,f,Psychrobacillus,
1972,CONCEPT,f,Psychrobacter,
2505,CONCEPT,f,Psychrobacter immobilis,
1525,CONCEPT,f,Psychrobacter phenylpyruvicus,
2972,CONCEPT,f,Pullulanibacillus naganoensis,
3366,CONCEPT,f,Purpureocillium lilacinum,
2354,CONCEPT,f,Pyrenochaeta,
3361,CONCEPT,f,Pyrenophora,
3389,CONCEPT,f,Quambalaria cyanescens,
209,CONCEPT,f,Rahnella,
943,CONCEPT,f,Rahnella aquatilis,
1964,CONCEPT,f,Ralstonia,
2421,CONCEPT,f,Ralstonia insidiosa,
1119,CONCEPT,f,Ralstonia mannitolilytica,
954,CONCEPT,f,Ralstonia pickettii,
2202,CONCEPT,f,Raoultella,
963,CONCEPT,f,Raoultella ornithinolytica,
1402,CONCEPT,f,Raoultella planticola,
1294,CONCEPT,f,Raoultella terrigena,
536,CONCEPT,f,Respirovirus,
2689,CONCEPT,f,Rhabdoviridae,
1187,CONCEPT,f,Rhinocladiella aquaspersa,
1120,CONCEPT,f,Rhinocladiella atrovirens,
2061,CONCEPT,f,Rhinosporidium,
427,CONCEPT,f,Rhizobium,
3005,CONCEPT,f,Rhizobium viscosum,
1191,CONCEPT,f,Rhizomucor,
403,CONCEPT,f,Rhizomucor miehei,
1630,CONCEPT,f,Rhizomucor pusillus,
1708,CONCEPT,f,Rhizopus,
799,CONCEPT,f,Rhizopus arrhizus,
2586,CONCEPT,f,Rhizopus microsporus,
227,CONCEPT,f,Rhizopus stolonifer,
2252,CONCEPT,f,Rhodococcus,
1393,CONCEPT,f,Rhodococcus chubuensis,
1776,CONCEPT,f,Rhodococcus equi,
1712,CONCEPT,f,Rhodococcus erythropolis,
2169,CONCEPT,f,Rhodococcus fascians,
998,CONCEPT,f,Rhodococcus globerulus,
1076,CONCEPT,f,Rhodococcus gordoniae,
3115,CONCEPT,f,Rhodococcus hoagii,
2464,CONCEPT,f,Rhodococcus obuensis,
1971,CONCEPT,f,Rhodococcus rhodochrous,
819,CONCEPT,f,Rhodotorula,
2472,CONCEPT,f,Rhodotorula glutinis,
3347,CONCEPT,f,Rhodotorula mucilaginosa var. mucilaginosa,
414,CONCEPT,f,Rickettsia,
2101,CONCEPT,f,Rickettsia akari,
1566,CONCEPT,f,Rickettsia conorii,
325,CONCEPT,f,Rickettsia parkeri,
817,CONCEPT,f,Rickettsia prowazekii,
1356,CONCEPT,f,Rickettsia rickettsii,
236,CONCEPT,f,Rickettsia sibirica,
1860,CONCEPT,f,Rickettsia typhi,
812,CONCEPT,f,Riemerella,
2974,CONCEPT,f,Riemerella anatipestifera,
3341,CONCEPT,f,Rift Valley fever phlebovirus,
3236,CONCEPT,f,Robertmurraya korlensis,
3243,CONCEPT,f,Robertmurraya siralis,
345,CONCEPT,f,Robinsoniella,
1800,CONCEPT,f,Robinsoniella peoriensis,
3107,CONCEPT,f,Rodentibacter pneumotropicus,
716,CONCEPT,f,Roseomonas,
283,CONCEPT,f,Roseomonas cervicalis,
1774,CONCEPT,f,Roseomonas gilardii,
1362,CONCEPT,f,Roseomonas mucosa,
3217,CONCEPT,f,Rossellomorea aquimaris,
3216,CONCEPT,f,Rossellomorea marisflavi,
3307,CONCEPT,f,Rossellomorea vietnamensis,
2155,CONCEPT,f,Rotavirus,
2234,CONCEPT,f,Rothia,
1383,CONCEPT,f,Rothia aeria,
1377,CONCEPT,f,Rothia dentocariosa,
3269,CONCEPT,f,Rothia kristinae,
1242,CONCEPT,f,Rothia mucilaginosa,
778,CONCEPT,f,Rubivirus,
3342,CONCEPT,f,Rubivirus rubellae,
1840,CONCEPT,f,Ruminococcus,
2361,CONCEPT,f,Ruminococcus gnavus,
2190,CONCEPT,f,Rummeliibacillus,
486,CONCEPT,f,Rummeliibacillus pycnus,
1706,CONCEPT,f,Saccharomonospora,
835,CONCEPT,f,Saccharomonospora glauca,
2172,CONCEPT,f,Saccharomonospora viridis,
2700,CONCEPT,f,Saccharomyces,
2695,CONCEPT,f,Saccharomyces cerevisiae,
1389,CONCEPT,f,Saccharopolyspora,
1422,CONCEPT,f,Saccharopolyspora rectivirgula,
2686,CONCEPT,f,Saint Louis encephalitis virus,
617,CONCEPT,f,Saksenaea,
2350,CONCEPT,f,Saksenaea vasiformis,
3085,CONCEPT,f,Salipaludibacillus agaradhaerens,
2980,CONCEPT,f,Salisediminibacterium selenitireducens,
2504,CONCEPT,f,Salmonella,
2074,CONCEPT,f,Salmonella bongori,
40,CONCEPT,f,Salmonella enterica,
2732,CONCEPT,f,Salmonella enterica arizonae,
2768,CONCEPT,f,Salmonella enterica diarizonae,
2733,CONCEPT,f,Salmonella enterica enterica,
2740,CONCEPT,f,Salmonella enterica enterica Bareilly,
2734,CONCEPT,f,Salmonella enterica enterica Choleraesuis,
2736,CONCEPT,f,Salmonella enterica enterica Enteritidis,
2738,CONCEPT,f,Salmonella enterica enterica Infantis,
2742,CONCEPT,f,Salmonella enterica enterica Isangi,
2744,CONCEPT,f,Salmonella enterica enterica Kottbus,
2746,CONCEPT,f,Salmonella enterica enterica Livingstone,
2748,CONCEPT,f,Salmonella enterica enterica Montevideo,
2750,CONCEPT,f,Salmonella enterica enterica Newport,
2752,CONCEPT,f,Salmonella enterica enterica Ohio,
2754,CONCEPT,f,Salmonella enterica enterica Senftenberg,
2756,CONCEPT,f,Salmonella enterica enterica Tennessee,
2764,CONCEPT,f,Salmonella enterica enterica Typhi,
2766,CONCEPT,f,Salmonella enterica enterica Typhimurium,
2758,CONCEPT,f,Salmonella enterica enterica Urbana,
2760,CONCEPT,f,Salmonella enterica enterica Virchow,
2762,CONCEPT,f,Salmonella enterica enterica Worthington,
2771,CONCEPT,f,Salmonella enterica houtenae,
2769,CONCEPT,f,Salmonella enterica indica,
2770,CONCEPT,f,Salmonella enterica salamae,
930,CONCEPT,f,Sarcina,
2459,CONCEPT,f,Sarcina ventriculi,
88,CONCEPT,f,Sarcocystis,
3382,CONCEPT,f,Sarocladium kiliense,
3384,CONCEPT,f,Sarocladium strictum,
1885,CONCEPT,f,Scardovia,
1652,CONCEPT,f,Scardovia inopinata,
642,CONCEPT,f,Scedosporium,
1795,CONCEPT,f,Scedosporium apiospermum,
145,CONCEPT,f,Scedosporium boydii,
2547,CONCEPT,f,Scedosporium prolificans,
3241,CONCEPT,f,Schaalia cardiffensis,
3251,CONCEPT,f,Schaalia funkei,
3208,CONCEPT,f,Schaalia georgiae,
3267,CONCEPT,f,Schaalia meyeri,
3298,CONCEPT,f,Schaalia odontolytica,
3166,CONCEPT,f,Schaalia radingae,
3040,CONCEPT,f,Schaalia turicensis,
3122,CONCEPT,f,Schinkia azotoformans,
798,CONCEPT,f,Schizophyllum,
723,CONCEPT,f,Schizophyllum commune,
782,CONCEPT,f,Schwanniomyces polymorphus,
1539,CONCEPT,f,Scolecobasidium,
2304,CONCEPT,f,Scopulariopsis,
598,CONCEPT,f,Scopulariopsis brevicaulis,
2184,CONCEPT,f,Scopulariopsis candida,
326,CONCEPT,f,Scytalidium,
619,CONCEPT,f,Selenomonas,
748,CONCEPT,f,Selenomonas artemidis,
1656,CONCEPT,f,Selenomonas dianae,
1609,CONCEPT,f,Selenomonas flueggei,
165,CONCEPT,f,Selenomonas infelix,
1221,CONCEPT,f,Selenomonas noxia,
2029,CONCEPT,f,Selenomonas sputigena,
1845,CONCEPT,f,Sepedonium,
2393,CONCEPT,f,Serratia,
1895,CONCEPT,f,Serratia entomophila,
1552,CONCEPT,f,Serratia ficaria,
893,CONCEPT,f,Serratia fonticola,
2295,CONCEPT,f,Serratia grimesii,
1456,CONCEPT,f,Serratia liquefaciens,
1827,CONCEPT,f,Serratia marcescens,
1162,CONCEPT,f,Serratia odorifera,
2233,CONCEPT,f,Serratia plymuthica,
1846,CONCEPT,f,Serratia proteamaculans,
2337,CONCEPT,f,Serratia quinivorans,
768,CONCEPT,f,Serratia rubidaea,
1047,CONCEPT,f,Serratia ureilytica,
2607,CONCEPT,f,Severe acute respiratory syndrome coronavirus 2,
2606,CONCEPT,f,Severe acute respiratory syndrome-related coronavirus,
2596,CONCEPT,f,Shewanella,
1850,CONCEPT,f,Shewanella algae,
863,CONCEPT,f,Shewanella putrefaciens,
86,CONCEPT,f,Shigella,
1438,CONCEPT,f,Shigella boydii,
828,CONCEPT,f,Shigella dysenteriae,
1541,CONCEPT,f,Shigella flexneri,
1450,CONCEPT,f,Shigella sonnei,
3134,CONCEPT,f,Shouchella clausii,
3041,CONCEPT,f,Shouchella gibsonii,
3165,CONCEPT,f,Shouchella patagoniensis,
3256,CONCEPT,f,Siminovitchia farraginis,
3295,CONCEPT,f,Siminovitchia fordii,
3004,CONCEPT,f,Siminovitchia fortis,
1210,CONCEPT,f,Simonsiella,
1348,CONCEPT,f,Simonsiella muelleri,
355,CONCEPT,f,Slackia,
1564,CONCEPT,f,Slackia exigua,
1598,CONCEPT,f,Slackia heliotrinireducens,
1244,CONCEPT,f,Sneathia,
524,CONCEPT,f,Sneathia sanguinegens,
2772,CONCEPT,f,Sodalis praecaptivus,
520,CONCEPT,f,Solibacillus,
1913,CONCEPT,f,Solibacillus silvestris,
2589,CONCEPT,f,Solobacterium,
1996,CONCEPT,f,Solobacterium moorei,
156,CONCEPT,f,Sphingobacterium,
953,CONCEPT,f,Sphingobacterium faecium,
3281,CONCEPT,f,Sphingobacterium mizutaii,
109,CONCEPT,f,Sphingobacterium multivorum,
989,CONCEPT,f,Sphingobacterium spiritivorum,
1917,CONCEPT,f,Sphingobacterium thalpophilum,
310,CONCEPT,f,Sphingomonas,
1366,CONCEPT,f,Sphingomonas parapaucimobilis,
529,CONCEPT,f,Sphingomonas paucimobilis,
1562,CONCEPT,f,Spirillum,
1953,CONCEPT,f,Sporobolomyces,
1311,CONCEPT,f,Sporobolomyces roseus,
1768,CONCEPT,f,Sporobolomyces salmonicolor,
2529,CONCEPT,f,Sporolactobacillus,
436,CONCEPT,f,Sporolactobacillus laevolacticus,
738,CONCEPT,f,Sporopachydermia,
1724,CONCEPT,f,Sporosarcina,
3193,CONCEPT,f,Sporosarcina pasteurii,
2990,CONCEPT,f,Sporosarcina psychrophila,
478,CONCEPT,f,Sporothrix,
1408,CONCEPT,f,Sporothrix schenckii,
3400,CONCEPT,f,Sporotrichum gougerotii,
1379,CONCEPT,f,Sporotrichum pruinosum,
2030,CONCEPT,f,Stachybotrys,
1134,CONCEPT,f,Stachybotrys chartarum,
481,CONCEPT,f,Staphylococcus,
2778,CONCEPT,f,Staphylococcus argenteus,
1835,CONCEPT,f,Staphylococcus arlettae,
934,CONCEPT,f,Staphylococcus aureus,
780,CONCEPT,f,Staphylococcus auricularis,
2779,CONCEPT,f,Staphylococcus borealis,
1193,CONCEPT,f,Staphylococcus capitis,
6,CONCEPT,f,Staphylococcus capitis capitis,
2246,CONCEPT,f,Staphylococcus capitis urealyticus,
791,CONCEPT,f,Staphylococcus caprae,
2223,CONCEPT,f,Staphylococcus carnosus,
1298,CONCEPT,f,Staphylococcus carnosus carnosus,
3330,CONCEPT,f,Staphylococcus casei,
2342,CONCEPT,f,Staphylococcus chromogenes,
2999,CONCEPT,f,Staphylococcus coagulans,
815,CONCEPT,f,Staphylococcus cohnii,
946,CONCEPT,f,Staphylococcus condimenti,
2780,CONCEPT,f,Staphylococcus cornubiensis,
1816,CONCEPT,f,Staphylococcus delphini,
810,CONCEPT,f,Staphylococcus epidermidis,
2059,CONCEPT,f,Staphylococcus equorum,
2458,CONCEPT,f,Staphylococcus equorum equorum,
808,CONCEPT,f,Staphylococcus equorum linens,
2514,CONCEPT,f,Staphylococcus felis,
153,CONCEPT,f,Staphylococcus gallinarum,
1603,CONCEPT,f,Staphylococcus haemolyticus,
1156,CONCEPT,f,Staphylococcus hominis,
1447,CONCEPT,f,Staphylococcus hominis hominis,
110,CONCEPT,f,Staphylococcus hominis novobiosepticus,
2496,CONCEPT,f,Staphylococcus hyicus,
393,CONCEPT,f,Staphylococcus intermedius,
24,CONCEPT,f,Staphylococcus kloosii,
1842,CONCEPT,f,Staphylococcus lugdunensis,
708,CONCEPT,f,Staphylococcus lutrae,
2781,CONCEPT,f,Staphylococcus massiliensis,
1463,CONCEPT,f,Staphylococcus muscae,
155,CONCEPT,f,Staphylococcus nepalensis,
978,CONCEPT,f,Staphylococcus pasteuri,
823,CONCEPT,f,Staphylococcus pettenkoferi,
457,CONCEPT,f,Staphylococcus piscifermentans,
2272,CONCEPT,f,Staphylococcus pseudintermedius,
2782,CONCEPT,f,Staphylococcus pseudolugdunensis,
19,CONCEPT,f,Staphylococcus saccharolyticus,
739,CONCEPT,f,Staphylococcus saprophyticus,
500,CONCEPT,f,Staphylococcus saprophyticus saprophyticus,
741,CONCEPT,f,Staphylococcus schleiferi,
2775,CONCEPT,f,Staphylococcus sciuri sciuri,
2028,CONCEPT,f,Staphylococcus simulans,
1026,CONCEPT,f,Staphylococcus succinus,
3026,CONCEPT,f,Staphylococcus ureilyticus,
375,CONCEPT,f,Staphylococcus warneri,
1416,CONCEPT,f,Staphylococcus xylosus,
3350,CONCEPT,f,Starmera stellimalicola,
144,CONCEPT,f,Stemphylium,
364,CONCEPT,f,Stephanoascus,
231,CONCEPT,f,Streptobacillus,
566,CONCEPT,f,Streptobacillus moniliformis,
1642,CONCEPT,f,Streptococcus,
474,CONCEPT,f,Streptococcus acidominimus,
2600,CONCEPT,f,Streptococcus agalactiae,
2255,CONCEPT,f,Streptococcus alactolyticus,
1711,CONCEPT,f,Streptococcus anginosus,
2799,CONCEPT,t,Streptococcus anginosus group,Streptococcus anginosus-Gruppe
2488,CONCEPT,f,Streptococcus australis,
2801,CONCEPT,t,Streptococcus bovis group,Streptococcus bovis-Gruppe
2405,CONCEPT,f,Streptococcus canis,
751,CONCEPT,f,Streptococcus constellatus,
2203,CONCEPT,f,Streptococcus constellatus constellatus,
918,CONCEPT,f,Streptococcus constellatus pharyngis,
644,CONCEPT,f,Streptococcus criceti,
1583,CONCEPT,f,Streptococcus cristatus,
2784,CONCEPT,f,Streptococcus devriesei,
289,CONCEPT,f,Streptococcus downei,
1701,CONCEPT,f,Streptococcus dysgalactiae,
1751,CONCEPT,f,Streptococcus dysgalactiae dysgalactiae,
744,CONCEPT,f,Streptococcus dysgalactiae equisimilis,
1479,CONCEPT,f,Streptococcus entericus,
2493,CONCEPT,f,Streptococcus equi,
2153,CONCEPT,f,Streptococcus equi equi,
148,CONCEPT,f,Streptococcus equi zooepidemicus,
2323,CONCEPT,f,Streptococcus equinus,
1313,CONCEPT,f,Streptococcus ferus,
2785,CONCEPT,f,Streptococcus gallinaceus,
1163,CONCEPT,f,Streptococcus gallolyticus,
1390,CONCEPT,f,Streptococcus gallolyticus gallolyticus,
1201,CONCEPT,f,Streptococcus gallolyticus macedonicus,
1613,CONCEPT,f,Streptococcus gallolyticus pasteurianus,
388,CONCEPT,f,Streptococcus gordonii,
2786,CONCEPT,f,Streptococcus halichoeri,
2787,CONCEPT,f,Streptococcus hongkongensis,
2004,CONCEPT,f,Streptococcus hyovaginalis,
1783,CONCEPT,f,Streptococcus infantarius,
2338,CONCEPT,f,Streptococcus infantarius coli,
1514,CONCEPT,f,Streptococcus infantarius infantarius,
1470,CONCEPT,f,Streptococcus infantis,
2222,CONCEPT,f,Streptococcus iniae,
802,CONCEPT,f,Streptococcus intermedius,
2788,CONCEPT,f,Streptococcus lactarius,
1661,CONCEPT,f,Streptococcus lutetiensis,
2391,CONCEPT,f,Streptococcus macacae,
2789,CONCEPT,f,Streptococcus massiliensis,
2790,CONCEPT,f,Streptococcus merionis,
2791,CONCEPT,f,Streptococcus minor,
668,CONCEPT,f,Streptococcus mitis,
2802,CONCEPT,t,Streptococcus mitis group,Streptococcus mitis-Gruppe
621,CONCEPT,f,Streptococcus mutans,
2803,CONCEPT,t,Streptococcus mutans group,Streptococcus mutans-Gruppe
1066,CONCEPT,f,Streptococcus oralis,
3064,CONCEPT,f,Streptococcus oralis dentisani,
3179,CONCEPT,f,Streptococcus oralis tigurinus,
217,CONCEPT,f,Streptococcus ovis,
764,CONCEPT,f,Streptococcus parasanguinis,
1981,CONCEPT,f,Streptococcus parauberis,
1932,CONCEPT,f,Streptococcus peroris,
98,CONCEPT,f,Streptococcus pluranimalium,
126,CONCEPT,f,Streptococcus pneumoniae,
450,CONCEPT,f,Streptococcus porcinus,
261,CONCEPT,f,Streptococcus pseudopneumoniae,
1792,CONCEPT,f,Streptococcus pseudoporcinus,
1599,CONCEPT,f,Streptococcus pyogenes,
1818,CONCEPT,f,Streptococcus ratti,
1126,CONCEPT,f,Streptococcus salivarius,
2804,CONCEPT,t,Streptococcus salivarius group,Streptococcus salivarius-Gruppe
1882,CONCEPT,f,Streptococcus salivarius salivarius,
2132,CONCEPT,f,Streptococcus salivarius thermophilus,
537,CONCEPT,f,Streptococcus sanguinis,
2805,CONCEPT,t,Streptococcus sanguinis group,Streptococcus sanguinis-Gruppe
1011,CONCEPT,f,Streptococcus sinensis,
226,CONCEPT,f,Streptococcus sobrinus,
1025,CONCEPT,f,Streptococcus suis,
2793,CONCEPT,f,Streptococcus thoraltensis,
1094,CONCEPT,f,Streptococcus uberis,
2794,CONCEPT,f,Streptococcus urinalis,
867,CONCEPT,f,Streptococcus vestibularis,
2507,CONCEPT,f,Streptomyces,
1319,CONCEPT,f,Streptomyces albus,
1176,CONCEPT,f,Streptomyces bikiniensis,
2040,CONCEPT,f,Streptomyces candidus,
2501,CONCEPT,f,Streptomyces clavuligerus,
2023,CONCEPT,f,Streptomyces filamentosus,
2445,CONCEPT,f,Streptomyces griseus,
638,CONCEPT,f,Streptomyces lincolnensis,
773,CONCEPT,f,Streptomyces somaliensis,
2163,CONCEPT,f,Streptomyces spectabilis,
151,CONCEPT,f,Streptomyces thermovulgaris,
2456,CONCEPT,f,Streptomyces venezuelae,
2836,CONCEPT,f,Stutzerimonas nosocomialis,
343,CONCEPT,f,Succinivibrio,
2336,CONCEPT,f,Succinivibrio dextrinosolvens,
3140,CONCEPT,f,Sutcliffiella cohnii,
3220,CONCEPT,f,Sutcliffiella halmapala,
3196,CONCEPT,f,Sutcliffiella horikoshii,
1013,CONCEPT,f,Sutterella,
2447,CONCEPT,f,Sutterella wadsworthensis,
1779,CONCEPT,f,Suttonella,
1278,CONCEPT,f,Suttonella indologenes,
3392,CONCEPT,f,Sydowia,
1061,CONCEPT,f,Syncephalastrum,
1360,CONCEPT,f,Syncephalastrum racemosum,
1452,CONCEPT,f,Talaromyces,
171,CONCEPT,f,Talaromyces marneffei,
178,CONCEPT,f,Talaromyces ruber,
3353,CONCEPT,f,Talaromyces verruculosus,
1836,CONCEPT,f,Tanapox virus,
2531,CONCEPT,f,Tannerella,
2294,CONCEPT,f,Tannerella forsythia,
318,CONCEPT,f,Tatumella,
592,CONCEPT,f,Tatumella ptyseos,
2773,CONCEPT,f,Tatumella saanichensis,
3404,CONCEPT,f,Tausonia pullulans,
3323,CONCEPT,f,Terrisporobacter glycolicus,
2158,CONCEPT,f,Tetragenococcus,
629,CONCEPT,f,Tetragenococcus halophilus,
2292,CONCEPT,f,Tetragenococcus solitarius,
